,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
120923,11708975,556602.84,4333281.51,193.08,2,426734.67674,7.002000000000002,17,1,1,3080,0,1,3,0,0,0,,,556602.8136151767,4333281.3110283185,26.602437729528813,163.64079635242084,193.18719482421875
34382,3446137,556602.88,4333281.82,193.02,2,425470.777628,7.997999999999998,40,2,2,1071,0,1,1,0,0,0,,,556602.8125264847,4333281.311172686,26.60353595169364,163.64015704445558,193.18719482421875
16622,1510182,556602.73,4333280.72,196.3,1,417838.303995,-13.998,22,3,3,1032,0,1,1,0,0,0,3.1500000000000057,166.78777169970684,556602.8084644275,4333281.311711338,26.60763356757861,163.63777169970683,193.18719482421875
95964,8969894,556602.78,4333281.11,198.5,1,415210.881257,3.0,4,1,1,3022,0,1,3,0,0,0,5.3700000000000045,169.00678125477137,556602.8067777766,4333281.311934998,26.609334983234692,163.63678125477136,193.18719482421875
81856,7687581,556602.85,4333281.64,197.89,1,425471.351008,9.0,16,3,2,2073,0,0,2,0,0,0,4.809999999999974,168.44661901580187,556602.8065014961,4333281.311971635,26.609613682143447,163.6366190158019,193.18719482421875
87124,8187039,556602.74,4333280.86,197.15,1,426736.091657,7.997999999999998,28,3,2,2082,0,0,2,0,0,0,4.0,167.63282912310112,556602.8000476026,4333281.312827459,26.616124072115863,163.63282912310112,193.18719482421875
77262,7422703,556602.61,4333279.9,197.89,1,425157.006155,-24.0,20,2,1,2071,0,1,2,0,0,0,4.559999999999974,168.19127198424295,556602.7973959158,4333281.313179088,26.618798971382958,163.63127198424297,193.18719482421875
51265,4857573,556602.55,4333279.47,193.46,1,415212.122255,3.0,69,1,1,2024,0,1,2,0,0,0,,,556602.7944679487,4333281.313567354,26.62175256944341,163.62955260648255,193.18719482421875
87131,8187046,556602.68,4333280.48,193.25,2,426736.091672,7.997999999999998,55,3,3,2082,0,0,2,0,0,0,,,556602.790603914,4333281.314079748,26.62565042942212,163.62728354562066,193.18719482421875
108861,10384925,556602.52,4333279.3,193.48,2,422096.337396,-10.998,28,1,1,3051,0,1,3,0,0,0,,,556602.7871398157,4333281.3145391075,26.629144851815834,163.6252493378421,193.18719482421875
56586,5360709,556602.85,4333281.8,197.0,1,415939.728533,-3.0,6,2,1,2027,0,1,2,0,0,0,3.9799999999999898,167.60437517686887,556602.7856511873,4333281.314736509,26.630646511436204,163.62437517686888,193.18719482421875
113236,10790317,556602.7,4333280.68,197.94,1,423532.505977,-7.997999999999998,5,2,1,3060,0,0,3,0,0,0,4.789999999999992,168.41352031195112,556602.7841954187,4333281.314929552,26.632115023720793,163.62352031195113,193.18719482421875
95877,8968864,556602.53,4333279.4,193.45,2,415210.859449,3.0,27,1,1,3022,0,0,3,0,0,0,,,556602.7839355681,4333281.31496401,26.632377149029896,163.62336772096964,193.18719482421875
38657,3927743,556602.75,4333281.09,193.13,2,426735.317474,7.997999999999998,57,1,1,1080,0,1,1,0,0,0,,,556602.7799024791,4333281.315498821,26.636445542977256,163.6209993871847,193.18719482421875
81861,7687586,556602.86,4333281.92,194.24,1,425471.351024,9.0,2,3,2,2073,0,0,2,0,0,0,1.25,164.87096308016544,556602.7798406511,4333281.31550702,26.63650791225065,163.62096308016544,193.18719482421875
103474,9616965,556602.52,4333279.36,193.44,2,417837.662973,-13.998,28,1,1,3032,0,1,3,0,0,0,,,556602.7793209499,4333281.315575936,26.637032162861832,163.6206578982066,193.18719482421875
6979,749353,556602.63,4333280.2,196.16,1,415211.48176,3.0,17,3,2,1022,0,1,1,0,0,0,2.8499999999999943,166.46985635127183,556602.7779559776,4333281.315756939,26.638409083935418,163.61985635127184,193.18719482421875
19982,1782041,556602.68,4333280.6,197.2,1,418407.924664,19.002,26,1,1,1034,0,1,1,0,0,0,3.9499999999999886,167.56810066649217,556602.7749661824,4333281.316153403,26.64142505126926,163.61810066649218,193.18719482421875
61430,5664406,556602.62,4333280.19,196.04,1,417838.984665,-13.998,5,3,2,2034,0,1,2,0,0,0,2.7299999999999898,166.344850808691,556602.7694319264,4333281.316887279,26.64700775329035,163.61485080869102,193.18719482421875
81563,7686263,556602.67,4333280.57,198.83,1,425471.338136,9.0,24,3,1,2073,0,1,2,0,0,0,5.5800000000000125,169.19462560374237,556602.7690484199,4333281.316938134,26.647394617023814,163.61462560374235,193.18719482421875
109138,10385912,556602.75,4333281.21,193.11,2,422096.36242,-10.998,13,1,1,3051,0,0,3,0,0,0,,,556602.7642647475,4333281.317572477,26.652220164946826,163.6118165079849,193.18719482421875
67545,6554186,556602.67,4333280.61,196.12,1,422097.60328,-10.002,8,3,2,2053,0,0,2,0,0,0,2.8700000000000045,166.4815646440091,556602.7638358427,4333281.317629352,26.652652824347,163.6115646440091,193.18719482421875
39082,3929014,556602.68,4333280.7,196.07,1,426735.331386,7.997999999999998,15,3,2,1080,0,0,1,0,0,0,2.9199999999999875,166.5304482671234,556602.7619347394,4333281.31788145,26.654570569638448,163.61044826712342,193.18719482421875
11962,1232941,556602.6,4333280.11,198.36,1,415939.07011,-4.002,15,2,1,1025,0,0,1,0,0,0,5.140000000000015,168.7494311631649,556602.7602026901,4333281.31811113,26.65631778095422,163.60943116316488,193.18719482421875
61440,5664416,556602.69,4333280.8,193.15,2,417838.984697,-13.998,61,2,2,2034,0,1,2,0,0,0,,,556602.7587304917,4333281.318306352,26.657802866845486,163.60856665025506,193.18719482421875
77595,7423986,556602.88,4333282.3,195.2,1,425157.040012,-24.0,4,2,1,2071,0,0,2,0,0,0,2.339999999999975,165.94342552772778,556602.7499755585,4333281.319467308,26.666634439449485,163.6034255277278,192.87530517578125
16525,1509286,556602.56,4333279.93,193.33,2,417838.293051,-13.998,60,2,2,1032,0,0,1,0,0,0,,,556602.7443505063,4333281.320213224,26.67230873244375,163.60012235208208,192.87530517578125
16625,1510185,556602.72,4333281.18,195.56,1,417838.304011,-13.998,21,2,1,1032,0,1,1,0,0,0,2.4499999999999886,166.0467998803137,556602.7386925943,4333281.320963496,26.6780161728892,163.5967998803137,192.87530517578125
23935,2382099,556602.7,4333281.03,193.19,1,422096.96273,-10.998,30,2,2,1051,0,0,1,0,0,0,,,556602.7385853681,4333281.320977715,26.67812433782931,163.59673691426732,192.87530517578125
109140,10385914,556602.6,4333280.28,197.99,1,422096.362436,-10.998,5,1,1,3051,0,0,3,0,0,0,4.77000000000001,168.3664220843164,556602.738049237,4333281.321048809,26.67866516204717,163.5964220843164,192.87530517578125
16634,1510194,556602.85,4333282.17,192.9,2,417838.304051,-13.998,31,2,2,1032,0,1,1,0,0,0,,,556602.7374348482,4333281.32113028,26.6792849291451,163.59606129935412,192.87530517578125
6987,749361,556602.74,4333281.36,193.05,2,415211.481784,3.0,14,2,2,1022,0,1,1,0,0,0,,,556602.7348903876,4333281.321467691,26.681851663594518,163.59456712647108,192.87530517578125
86623,8185723,556602.73,4333281.29,193.11,1,426736.078208,7.997999999999998,58,1,1,2082,0,1,2,0,0,0,,,556602.7341852024,4333281.321561203,26.68256302190345,163.5941530235258,192.87530517578125
6975,749349,556602.52,4333279.77,197.8,1,415211.481752,3.0,14,4,2,1022,0,1,1,0,0,0,4.480000000000018,168.06928306102984,556602.7258920337,4333281.322660927,26.69092878777149,163.58928306102982,192.87530517578125
11832,1231618,556602.85,4333282.26,192.86,2,415939.047726,-4.002,43,2,2,1025,0,1,1,0,0,0,,,556602.7257065496,4333281.322685523,26.69111589559167,163.5891741399721,192.87530517578125
86626,8185726,556602.77,4333281.69,197.24,1,426736.078224,7.997999999999998,3,3,1,2082,0,1,2,0,0,0,4.310000000000002,167.89662655617852,556602.7213682118,4333281.323260812,26.695492210514846,163.58662655617852,192.87530517578125
16615,1510175,556602.57,4333280.22,198.31,1,417838.303971,-13.998,20,2,1,1032,0,1,1,0,0,0,5.090000000000003,168.67370117646294,556602.7163865169,4333281.323921414,26.700517514466544,163.58370117646294,192.87530517578125
73014,7039344,556602.72,4333281.36,198.54,1,423533.945839,-7.002000000000002,18,3,1,2062,0,0,2,0,0,0,5.489999999999981,169.07302556147843,556602.7152359969,4333281.32407398,26.70167810590477,163.58302556147845,192.87530517578125
2433,466375,556602.63,4333280.69,198.03,1,409917.074553,13.002,39,2,1,1015,0,1,1,0,0,0,4.8799999999999955,168.4623595945573,556602.7141019069,4333281.324224367,26.70282212361388,163.58235959455732,192.87530517578125
73293,7040802,556602.59,4333280.39,198.81,1,423533.962071,-7.002000000000002,27,2,1,2062,0,1,2,0,0,0,5.590000000000003,169.17223366260708,556602.7138874545,4333281.324252805,26.703038453249246,163.58223366260708,192.87530517578125
16618,1510178,556602.62,4333280.63,197.28,1,417838.303987,-13.998,21,2,1,1032,0,1,1,0,0,0,4.030000000000001,167.6111802516965,556602.7120935774,4333281.324490683,26.704848033723007,163.5811802516965,192.87530517578125
73296,7040805,556602.56,4333280.19,196.15,1,423533.962079,-7.002000000000002,6,3,2,2062,0,1,2,0,0,0,2.930000000000007,166.5102261137803,556602.7104687544,4333281.324706145,26.706487080105692,163.5802261137803,192.87530517578125
29120,2840439,556602.6,4333280.53,198.19,1,423533.20104,-7.997999999999998,29,2,1,1060,0,1,1,0,0,0,5.030000000000001,168.60729108600137,556602.7054706296,4333281.325368926,26.7115289577865,163.57729108600137,192.87530517578125
99748,9404645,556602.72,4333281.44,193.02,2,415938.389871,-4.002,8,1,1,3025,0,0,3,0,0,0,,,556602.7048108425,4333281.325456417,26.712194520551147,163.57690364201193,192.87530517578125
103475,9616966,556602.48,4333279.65,193.34,2,417837.662981,-13.998,25,1,1,3032,0,1,3,0,0,0,,,556602.7022209838,4333281.325799848,26.71480705054485,163.57538281017304,192.87530517578125
77274,7422715,556602.57,4333280.37,193.22,2,425157.006203,-24.0,74,1,1,2071,0,1,2,0,0,0,,,556602.6968393524,4333281.326513484,26.720235791959112,163.57222257744544,192.87530517578125
95876,8968863,556602.48,4333279.7,193.36,1,415210.859441,3.0,27,1,1,3022,0,0,3,0,0,0,,,556602.6957052622,4333281.326663871,26.72137980966823,163.57155661052428,192.87530517578125
92105,8744191,556602.53,4333280.08,197.93,1,409916.393939,12.0,3,2,1,3015,0,1,3,0,0,0,4.650000000000006,168.22133140557563,556602.6953217557,4333281.326714726,26.72176667340169,163.57133140557562,192.87530517578125
73301,7040810,556602.51,4333279.99,193.35,1,423533.962087,-7.002000000000002,15,4,4,2062,0,1,2,0,0,0,,,556602.6873956637,4333281.327765773,26.729762149265373,163.56667699996498,192.87530517578125
51267,4857575,556602.48,4333279.77,193.32,2,415212.122262,3.0,40,2,2,2024,0,1,2,0,0,0,,,556602.6865832523,4333281.327873504,26.730581672391992,163.56619993104454,192.87530517578125
121221,11710170,556602.72,4333281.58,198.39,1,426734.691253,7.002000000000002,4,1,1,3080,0,0,3,0,0,0,5.4599999999999795,169.02619028298116,556602.6865668223,4333281.327875682,26.730598246121094,163.56619028298118,192.87530517578125
87123,8187038,556602.63,4333280.94,197.98,1,426736.091657,7.997999999999998,21,3,1,2082,0,0,2,0,0,0,4.829999999999984,168.39322859624227,556602.6815232994,4333281.3285444835,26.73568591935321,163.56322859624228,192.87530517578125
11964,1232943,556602.55,4333280.39,198.67,1,415939.070118,-4.002,25,2,1,1025,0,0,1,0,0,0,5.449999999999989,169.00915053268898,556602.6745786732,4333281.329465382,26.742691337754337,163.559150532689,192.87530517578125
121224,11710173,556602.55,4333280.48,193.16,2,426734.691277,7.002000000000002,22,1,1,3080,0,0,3,0,0,0,,,556602.6628503744,4333281.331020623,26.754522304323334,163.55226337323572,192.87530517578125
77122,7422563,556602.48,4333279.96,193.28,2,425156.999979,-24.0,91,1,1,2071,0,0,2,0,0,0,,,556602.6618235105,4333281.331156792,26.755558157207748,163.55166037229378,192.87530517578125
61441,5664417,556602.63,4333281.1,193.13,1,417838.984705,-13.998,64,1,1,2034,0,1,2,0,0,0,,,556602.6606729907,4333281.331309358,26.75671874852354,163.55098475738055,192.87530517578125
61425,5664401,556602.49,4333280.07,198.26,1,417838.984649,-13.998,11,2,1,2034,0,1,2,0,0,0,4.97999999999999,168.52901351550582,556602.6573161186,4333281.331754499,26.760105006222,163.54901351550583,192.87530517578125
16621,1510181,556602.59,4333280.88,197.06,1,417838.303995,-13.998,17,3,2,1032,0,1,1,0,0,0,3.9799999999999898,167.52473690589252,556602.6500333839,4333281.332720232,26.76745149292771,163.54473690589253,192.87530517578125
16523,1509284,556602.5,4333280.22,193.26,1,417838.293043,-13.998,74,1,1,1032,0,0,1,0,0,0,,,556602.6475961495,4333281.333043424,26.769910062437013,163.5433056990559,192.87530517578125
24382,2383554,556602.66,4333281.45,198.58,1,422096.977882,-10.998,13,2,1,1051,0,1,1,0,0,0,5.560000000000002,169.10151370718572,556602.6445445262,4333281.333448088,26.772988399166678,163.54151370718571,192.87530517578125
67547,6554188,556602.52,4333280.41,198.76,1,422097.603288,-10.002,24,1,1,2053,0,0,2,0,0,0,5.539999999999992,169.08030770529777,556602.6424907985,4333281.333720424,26.77506010494252,163.54030770529778,192.87530517578125
19983,1782042,556602.52,4333280.44,198.52,1,418407.924672,19.002,28,1,1,1034,0,1,1,0,0,0,5.360000000000014,168.89801198548003,556602.6385813656,4333281.334238838,26.779003760465518,163.53801198548,192.87530517578125
112965,10788832,556602.66,4333281.5,193.07,1,423532.479977,-7.997999999999998,20,1,1,3060,0,1,3,0,0,0,,,556602.6380288048,4333281.334312111,26.779561158290058,163.53768750753696,192.87530517578125
92103,8744189,556602.54,4333280.61,198.67,1,409916.39393,12.0,8,2,1,3015,0,1,3,0,0,0,5.509999999999991,169.04654447162412,556602.6360823031,4333281.334570228,26.78152469924822,163.53654447162413,192.87530517578125
6989,749363,556602.68,4333281.68,192.93,2,415211.481792,3.0,49,2,2,1022,0,1,1,0,0,0,,,556602.6342265981,4333281.334816306,26.783396648872948,163.5354547537656,192.87530517578125
99836,9406202,556602.6,4333281.08,198.43,1,415938.407127,-4.002,6,2,1,3025,0,1,3,0,0,0,5.430000000000007,168.9652028897226,556602.6337976932,4333281.334873182,26.783829308388533,163.5352028897226,192.87530517578125
67541,6554182,556602.56,4333280.81,193.15,1,422097.603264,-10.002,40,2,2,2053,0,0,2,0,0,0,,,556602.629673808,4333281.335420033,26.78798929343149,163.53278123802178,192.87530517578125
6978,749352,556602.46,4333280.06,197.78,1,415211.48176,3.0,13,3,1,1022,0,1,1,0,0,0,4.5,168.03246640800364,556602.6291376769,4333281.335491127,26.788530117764754,163.53246640800364,192.87530517578125
68023,6555668,556602.65,4333281.5,198.59,1,422097.618192,-10.002,15,2,1,2053,0,1,2,0,0,0,5.680000000000007,169.21191672504065,556602.6282016094,4333281.335615255,26.78947437944518,163.53191672504065,192.87530517578125
81852,7687577,556602.65,4333281.58,198.49,1,425471.351,9.0,4,3,1,2073,0,0,2,0,0,0,5.640000000000015,169.16579480557417,556602.617776455,4333281.3369976925,26.79999079409156,163.52579480557415,192.87530517578125
39087,3929019,556602.47,4333280.24,193.22,2,426735.331402,7.997999999999998,74,1,1,1080,0,0,1,0,0,0,,,556602.6155082748,4333281.337298467,26.802278829625198,163.5244628716647,192.87530517578125
23936,2382100,556602.52,4333280.62,196.19,1,422096.962738,-10.998,15,2,1,1051,0,0,1,0,0,0,3.030000000000001,166.554237666716,556602.6151247682,4333281.337349322,26.80266569335866,163.524237666716,192.87530517578125
103476,9616967,556602.43,4333279.95,193.25,2,417837.662989,-13.998,24,1,1,3032,0,1,3,0,0,0,,,556602.6139906781,4333281.337499709,26.80380971106777,163.52357169979487,192.87530517578125
23939,2382103,556602.48,4333280.34,198.33,1,422096.962746,-10.998,17,2,2,1051,0,0,1,0,0,0,5.110000000000014,168.6325812548635,556602.6123040272,4333281.337723369,26.805511126716834,163.5225812548635,192.87530517578125
109473,10387220,556602.6,4333281.29,198.44,1,422096.377396,-10.998,3,2,1,3051,0,1,3,0,0,0,5.469999999999999,168.98913285114082,556602.6064316629,4333281.338502079,26.81143489680467,163.51913285114082,192.87530517578125
77269,7422710,556602.44,4333280.09,195.91,1,425157.006179,-24.0,13,2,1,2071,0,1,2,0,0,0,2.6299999999999955,166.14862912319325,556602.6055738532,4333281.33861583,26.812300215598004,163.51862912319325,192.87530517578125
68029,6555674,556602.68,4333281.9,192.9,2,422097.618216,-10.002,80,1,1,2053,0,1,2,0,0,0,,,556602.6055574234,4333281.338618008,26.812316789211703,163.51861947519708,192.87530517578125
16623,1510183,556602.57,4333281.12,196.75,1,417838.304003,-13.998,26,2,1,1032,0,1,1,0,0,0,3.75,167.2648295825004,556602.5991035299,4333281.339473832,26.81882717917709,163.5148295825004,192.87530517578125
77264,7422705,556602.41,4333279.92,197.57,1,425157.006163,-24.0,5,3,1,2071,0,1,2,0,0,0,4.319999999999993,167.83432585461998,556602.5982457204,4333281.339587583,26.819692497855023,163.51432585461998,192.87530517578125
95875,8968862,556602.42,4333280.0,193.26,1,415210.859433,3.0,26,1,1,3022,0,0,3,0,0,0,,,556602.5976477613,4333281.339666876,26.820295691346278,163.5139747176498,192.87530517578125
34005,3444437,556602.36,4333279.58,193.31,2,425470.750715,7.997999999999998,27,2,2,1071,0,0,1,0,0,0,,,556602.5934166497,4333281.340227947,26.824563841444753,163.5114900998354,192.87530517578125
34390,3446145,556602.56,4333281.12,198.51,1,425470.77766,7.997999999999998,18,2,1,1071,0,1,1,0,0,0,5.509999999999991,169.01905880007124,556602.5892763346,4333281.340776977,26.828740400216812,163.50905880007124,192.87530517578125
73015,7039345,556602.58,4333281.29,197.44,1,423533.945839,-7.002000000000002,7,3,2,2062,0,0,2,0,0,0,4.469999999999999,167.9775912861482,556602.5867772722,4333281.341108368,26.831261339114917,163.5075912861482,192.87530517578125
51269,4857577,556602.41,4333280.07,193.26,1,415212.12227,3.0,53,2,2,2024,0,1,2,0,0,0,,,556602.5786985558,4333281.342179653,26.83941077534759,163.50284725560246,192.87530517578125
61442,5664418,556602.58,4333281.37,192.97,2,417838.984713,-13.998,77,1,1,2034,0,1,2,0,0,0,,,556602.5763521177,4333281.342490804,26.841777753761296,163.50146936668168,192.87530517578125
116920,11279325,556602.5,4333280.8,193.08,2,425470.136775,7.997999999999998,7,2,2,3071,0,1,3,0,0,0,,,556602.5720137801,4333281.343066094,26.846154068562047,163.49892178295937,192.87530517578125
56588,5360711,556602.61,4333281.65,192.85,2,415939.728541,-3.0,15,1,1,2027,0,1,2,0,0,0,,,556602.5693456634,4333281.343419902,26.848845541558248,163.49735499603787,192.87530517578125
24387,2383559,556602.68,4333282.2,192.84,2,422096.977906,-10.998,74,1,1,1051,0,1,1,0,0,0,,,556602.5664630944,4333281.343802148,26.85175334407441,163.4956622772333,192.87530517578125
61437,5664413,556602.51,4333280.94,195.23,1,417838.98469,-13.998,8,2,1,2034,0,1,2,0,0,0,2.1499999999999773,165.64397920635363,556602.5635969552,4333281.344182215,26.8546445730993,163.49397920635366,192.87530517578125
16522,1509283,556602.45,4333280.5,193.14,1,417838.293035,-13.998,69,1,1,1032,0,0,1,0,0,0,,,556602.5619721323,4333281.344397676,26.856283619474965,163.49302506844154,192.87530517578125
16617,1510177,556602.46,4333280.58,198.51,1,417838.303979,-13.998,27,1,1,1032,0,1,1,0,0,0,5.409999999999997,168.90267393147136,556602.5613741733,4333281.344476969,26.856886812966216,163.49267393147136,192.87530517578125
11966,1232945,556602.47,4333280.67,198.68,1,415939.070126,-4.002,25,2,1,1025,0,0,1,0,0,0,5.599999999999994,169.09155755458565,556602.55947307,4333281.344729067,26.858804558257663,163.49155755458565,192.87530517578125
39081,3929013,556602.5,4333280.91,197.38,1,426735.331386,7.997999999999998,28,3,1,1080,0,0,1,0,0,0,4.299999999999983,167.7905041436751,556602.5576791927,4333281.344966945,26.860614138731425,163.4905041436751,192.87530517578125
81862,7687587,556602.64,4333282.01,192.84,1,425471.351024,9.0,44,3,3,2073,0,0,2,0,0,0,,,556602.5519140548,4333281.345731436,26.866429743879152,163.4871187059988,192.87530517578125
120922,11708974,556602.57,4333281.49,192.91,2,426734.676733,7.002000000000002,18,1,1,3080,0,1,3,0,0,0,,,556602.5508871907,4333281.345867605,26.86746559688599,163.4865157049856,192.87530517578125
99749,9404646,556602.6,4333281.74,192.83,2,415938.389879,-4.002,14,1,1,3025,0,0,3,0,0,0,,,556602.5477901694,4333281.346278288,26.870589729159946,163.48469705415954,192.87530517578125
19985,1782044,556602.46,4333280.71,198.72,1,418407.92468,19.002,12,3,2,1034,0,1,1,0,0,0,5.639999999999986,169.1227258123561,556602.5444332974,4333281.34672343,26.873975986735974,163.4827258123561,192.87530517578125
2434,466376,556602.29,4333279.44,193.3,2,409917.074553,13.002,7,2,2,1015,0,1,1,0,0,0,,,556602.5428703025,4333281.346930692,26.87555266384527,163.48180798145913,192.87530517578125
113238,10790319,556602.47,4333280.81,198.55,1,423532.505985,-7.997999999999998,7,2,1,3060,0,0,3,0,0,0,5.469999999999999,168.9508441955549,556602.5412290498,4333281.347148332,26.877208283827613,163.4808441955549,192.87530517578125
24384,2383556,556602.57,4333281.61,197.32,1,422096.97789,-10.998,9,2,1,1051,0,1,1,0,0,0,4.469999999999999,167.94733282578585,556602.5352494592,4333281.347941261,26.883240218855555,163.47733282578585,192.87530517578125
6990,749364,556602.62,4333281.99,192.81,2,415211.4818,3.0,84,1,1,1022,0,1,1,0,0,0,,,556602.5348659526,4333281.347992116,26.88362708258902,163.47710762083716,192.87530517578125
28848,2839116,556602.53,4333281.33,197.01,1,423533.185864,-7.997999999999998,15,2,1,1060,0,0,1,0,0,0,4.039999999999992,167.51567641400052,556602.5324287183,4333281.348315308,26.886085652098327,163.47567641400053,192.87530517578125
103477,9616968,556602.38,4333280.24,193.17,2,417837.662997,-13.998,26,1,1,3032,0,1,3,0,0,0,,,556602.5270635167,4333281.349026766,26.891497819905915,163.472525829265,192.87530517578125
68026,6555671,556602.55,4333281.57,197.33,1,422097.6182,-10.002,12,3,2,2053,0,1,2,0,0,0,4.420000000000016,167.88885222059366,556602.5208076457,4333281.349856331,26.89780845372721,163.46885222059365,192.87530517578125
81564,7686264,556602.43,4333280.67,197.35,1,425471.338136,9.0,11,3,2,2073,0,1,2,0,0,0,4.310000000000002,167.77847442466756,556602.5201642886,4333281.349941644,26.898457442762755,163.46847442466756,192.87530517578125
99834,9406200,556602.52,4333281.36,198.43,1,415938.407119,-4.002,6,2,1,3025,0,1,3,0,0,0,5.460000000000008,168.92760991168646,556602.51869209,4333281.350136866,26.89994252877645,163.46760991168645,192.87530517578125
87132,8187047,556602.4,4333280.47,193.1,2,426736.09168,7.997999999999998,80,1,1,2082,0,0,2,0,0,0,,,556602.5167455885,4333281.350394984,26.90190606961218,163.4664668758449,192.87530517578125
95874,8968861,556602.37,4333280.31,193.16,2,415210.859425,3.0,26,1,1,3022,0,0,3,0,0,0,,,556602.5081143113,4333281.351539542,26.9106129037848,163.46139836728895,192.87530517578125
38656,3927742,556602.47,4333281.08,193.0,2,426735.317466,7.997999999999998,65,1,1,1080,0,1,1,0,0,0,,,556602.5060441536,4333281.351814058,26.912701183289748,163.46018271733763,192.87530517578125
77593,7423984,556602.63,4333282.31,194.96,1,425157.040003,-24.0,18,2,1,2071,0,0,2,0,0,0,2.25,165.70839072553872,556602.5029925305,4333281.35221872,26.915779519896986,163.45839072553872,192.87530517578125
56584,5360707,556602.61,4333282.16,194.91,1,415939.728525,-3.0,11,2,1,2027,0,1,2,0,0,0,2.069999999999993,165.52832775949233,556602.5028853042,4333281.35223294,26.91588768483709,163.45832775949233,192.87530517578125
108862,10384926,556602.23,4333279.3,193.32,1,422096.337404,-10.998,25,1,1,3051,0,1,3,0,0,0,,,556602.5021511506,4333281.352330293,26.91662826508364,163.45789664558325,192.87530517578125
61427,5664403,556602.38,4333280.45,198.6,1,417838.984657,-13.998,17,2,1,2034,0,1,2,0,0,0,5.5,168.95645579068324,556602.4996974864,4333281.352655663,26.91910340832205,163.45645579068324,192.87530517578125
92101,8744187,556602.43,4333280.84,198.4,1,409916.393922,12.0,6,2,1,3015,0,1,3,0,0,0,5.360000000000014,168.8154653458191,556602.4980108355,4333281.352879323,26.920804823855704,163.45546534581908,192.87530517578125
109137,10385911,556602.47,4333281.2,192.97,2,422096.362412,-10.998,17,1,1,3051,0,0,3,0,0,0,,,556602.4904064221,4333281.3538877135,26.928475805259314,163.45099983813788,192.87530517578125
6981,749355,556602.35,4333280.32,198.14,1,415211.481768,3.0,16,2,1,1022,0,1,1,0,0,0,4.97999999999999,168.42909156230954,556602.4871567761,4333281.354318636,26.931753898017668,163.44909156230955,192.87530517578125
2430,466372,556602.49,4333281.38,198.34,1,409917.074537,13.002,11,2,1,1015,0,1,1,0,0,0,5.3700000000000045,168.8187670843665,556602.4866042153,4333281.354391908,26.932311295842204,163.4487670843665,192.87530517578125
61444,5664420,556602.52,4333281.67,192.86,1,417838.984722,-13.998,52,2,2,2034,0,1,2,0,0,0,,,556602.4782946168,4333281.35549381,26.940693635439345,163.4438874738072,192.87530517578125
23933,2382097,556602.43,4333281.02,193.03,1,422096.962722,-10.002,49,2,2,1051,0,0,1,0,0,0,,,556602.4745542381,4333281.355989806,26.94446675674884,163.44169102705507,192.87530517578125
87127,8187042,556602.41,4333280.9,197.47,1,426736.091665,7.997999999999998,20,3,2,2082,0,0,2,0,0,0,4.430000000000007,167.86933234119093,556602.4705375789,4333281.356522439,26.94851857721195,163.43933234119092,192.87530517578125
51272,4857580,556602.34,4333280.38,193.14,1,415212.122279,3.0,43,3,3,2024,0,1,2,0,0,0,,,556602.4695107151,4333281.356658608,26.94955443009636,163.43872934024898,192.87530517578125
34384,3446139,556602.53,4333281.83,192.8,2,425470.777636,7.997999999999998,16,2,2,1071,0,1,1,0,0,0,,,556602.4672715033,4333281.35695554,26.95181324357698,163.4374144173705,192.87530517578125
81566,7686266,556602.36,4333280.56,198.74,1,425471.338144,9.0,23,3,1,2073,0,1,2,0,0,0,5.670000000000016,169.10649658647762,556602.4657085084,4333281.3571628025,26.953389920679253,163.4364965864776,192.87530517578125
16521,1509282,556602.39,4333280.79,193.04,2,417838.293027,-13.998,76,1,1,1032,0,0,1,0,0,0,,,556602.4652177755,4333281.357227877,26.953884949352823,163.43620841548255,192.87530517578125
86622,8185722,556602.45,4333281.28,192.94,2,426736.0782,7.997999999999998,75,1,1,2082,0,1,2,0,0,0,,,556602.4603268768,4333281.357876439,26.958818662215943,163.43333635367873,192.87530517578125
61433,5664409,556602.38,4333280.81,197.41,1,417838.984673,-13.998,1,3,2,2034,0,1,2,0,0,0,4.3700000000000045,167.79890715315523,556602.4527842917,4333281.358876631,26.96642727410833,163.42890715315522,192.87530517578125
29118,2840437,556602.35,4333280.59,198.6,1,423533.201032,-7.997999999999998,26,2,1,1060,0,1,1,0,0,0,5.549999999999983,168.9784300841635,556602.4519718802,4333281.3589843605,26.967246797357376,163.42843008416352,192.87530517578125
11957,1232936,556602.17,4333279.31,193.28,1,415939.070086,-3.0,23,2,2,1025,0,0,1,0,0,0,,,556602.4418848343,4333281.360321963,26.977422143699176,163.422506710757,192.87530517578125
56587,5360710,556602.52,4333281.95,192.76,2,415939.728533,-3.0,56,2,2,2027,0,1,2,0,0,0,,,556602.4418065763,4333281.36033234,26.977501086701672,163.42246075567442,192.87530517578125
61439,5664415,556602.43,4333281.28,195.34,1,417838.984697,-13.998,8,2,1,2034,0,1,2,0,0,0,2.4000000000000057,165.8217947887533,556602.4406724863,4333281.360482727,26.978645104410784,163.4217947887533,192.87530517578125
