time,rock-temp-a-10-degc,rock-temp-a-1-degc,rock-temp-a-5-degc,rock-temp-a-4-degc,rock-temp-a-6-degc,rock-temp-a-2-degc,rock-temp-a-3-degc,rock-temp-a-7-degc,rock-temp-a-9-degc,rock-temp-a-8-degc
2019-11-29,11.563159722222222,12.710034722222224,11.270555555555555,11.655,11.335069444444445,12.724166666666667,12.153090277777778,11.273784722222222,11.3203125,11.286319444444445
2019-11-30,11.562881944444445,12.644652777777777,11.276666666666666,11.659930555555555,11.332986111111111,12.718402777777778,12.15638888888889,11.269548611111112,11.317465277777778,11.282673611111111
2019-12-01,11.56201388888889,12.569930555555555,11.277256944444444,11.6659375,11.337986111111112,12.712881944444444,12.159652777777778,11.270937499999999,11.317743055555555,11.28263888888889
2019-12-02,11.564409722222223,12.481979166666667,11.283645833333333,11.67048611111111,11.340104166666666,12.709027777777779,12.1621875,11.272326388888889,11.317048611111112,11.2803125
2019-12-03,11.562708333333333,12.39607638888889,11.287638888888887,11.673541666666667,11.339513888888888,12.704618055555557,12.165034722222224,11.272534722222222,11.312881944444445,11.282083333333333
2019-12-04,11.561805555555557,12.311493055555555,11.291527777777778,11.678229166666666,11.339583333333332,12.697743055555556,12.16607638888889,11.275416666666665,11.315486111111111,11.283784722222222
2019-12-05,11.561701388888888,12.238402777777777,11.294166666666666,11.680069444444445,11.343055555555555,12.690138888888889,12.169930555555556,11.271979166666666,11.312152777777778,11.280555555555555
2019-12-06,11.561909722222222,12.179479166666667,11.2996875,11.683611111111112,11.343576388888888,12.680729166666667,12.168923611111111,11.273854166666666,11.313993055555555,11.282256944444445
2019-12-07,11.559270833333334,12.130972222222221,11.301527777777778,11.687430555555556,11.345520833333332,12.673229166666665,12.172256944444445,11.272986111111111,11.3115625,11.279027777777777
2019-12-08,11.557604166666668,12.093229166666667,11.305902777777778,11.689479166666665,11.346354166666666,12.662881944444443,12.173506944444444,11.273854166666666,11.310625,11.280034722222222
