,index_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Sample Type III_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,index_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Sample Type III_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
41,703.0,704.0,A304-1,3/7/16,14:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-55.5,645,-8.83,2,,,,,,,,,0.0,2016-03-07 14:05:00,704.0,705.0,C304-1,14:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-49.9,645,-8.14,2,,,,,,,,,0.0,2016-03-07 14:15:00,-1 days +23:55:00.000000000,2016-03-07 14:00:00,-52.7,-8.485,13828.40260000109,1810.600000000065,1852.000000000072,2016.0,2016.0,50.20000000002074,-38.98090135866508,-7.030816303987556
42,705.0,706.0,A305-1,3/9/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-30.9,645,-5.14,2,,,,,,,,,0.0,2016-03-09 11:05:00,706.0,707.0,C305-1,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-28.9,645,-5.25,2,,,,,,,,,0.0,2016-03-09 11:15:00,-1 days +23:55:00.000000000,2016-03-09 11:00:00,-29.9,-5.195,13843.802600001118,1826.000000000068,1867.4000000000744,2016.0,2016.0,15.400000000026921,-38.90431544359192,-7.015333515881619
43,707.0,708.0,A306-1,3/10/16,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.1,645,-5.22,2,,,,,,,,,0.0,2016-03-10 13:45:00,708.0,709.0,C306-1,13:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-24.4,645,-5.06,2,,,,,,,,,0.0,2016-03-10 13:55:00,-1 days +23:55:00.000000000,2016-03-10 13:40:00,-25.25,-5.14,13913.202600001132,1895.400000000069,1936.800000000076,2016.0,2016.0,69.40000000001419,-38.40436319510352,-6.946668249445969
44,709.0,710.0,A307-1,3/12/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-52.7,645,-8.22,2,,,,,,,,,0.0,2016-03-12 11:05:00,710.0,711.0,C307-1,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-44.3,645,-7.48,2,,,,,,,,,0.0,2016-03-12 11:15:00,-1 days +23:55:00.000000000,2016-03-12 11:00:00,-48.5,-7.8500000000000005,13977.20260000117,1959.4000000000726,2000.8000000000798,2016.0,2016.0,64.0000000000382,-38.73411758701603,-6.976173828723022
45,711.0,712.0,A308-1,3/13/16,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-33.9,645,-6.23,2,,,,,,,,,0.0,2016-03-13 13:45:00,712.0,713.0,C308-1,13:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.8,645,-5.59,2,,,,,,,,,0.0,2016-03-13 13:35:00,0 days 00:05:00.000000000,2016-03-13 13:50:00,-30.85,-5.91,14078.8026000012,2061.000000000077,2102.4000000000838,2016.0,2016.0,101.60000000002947,-38.345458515283575,-6.923615235322621
46,713.0,714.0,A309-1,3/14/16,15:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-23.9,645,-4.02,2,,,,,,,,,0.0,2016-03-14 15:00:00,714.0,715.0,C309-1,15:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-21.0,645,-3.87,2,,,,,,,,,0.0,2016-03-14 15:10:00,-1 days +23:55:00.000000000,2016-03-14 14:55:00,-22.45,-3.945,14119.60260000123,2101.800000000069,2143.200000000076,2016.0,2016.0,40.800000000030195,-38.03689694547499,-6.8657945570462955
47,715.0,716.0,A310-1,3/25/16,9:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.4,645,-5.48,2,,,,,,,,,0.0,2016-03-25 09:45:00,716.0,717.0,C310-1,9:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.2,645,-5.36,2,,,,,,,,,0.0,2016-03-25 09:55:00,-1 days +23:55:00.000000000,2016-03-25 09:40:00,-26.799999999999997,-5.42,14232.002600001262,2214.2000000000608,2255.600000000068,2016.0,2016.0,112.40000000003238,-37.466475476469924,-6.792401318760704
48,717.0,718.0,A311-1,4/15/16,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-40.3,645,-6.96,2,,,,,,,,,0.0,2016-04-15 11:15:00,718.0,719.0,C311-1,11:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-37.3,645,-6.29,2,,,,,,,,,0.0,2016-04-15 11:20:00,-1 days +23:57:30.000000000,2016-04-15 11:12:30,-38.8,-6.625,14258.002600001271,2240.2000000000585,2281.600000000066,2016.0,2016.0,26.000000000009095,-37.48195250424057,-6.790458441210585
49,719.0,720.0,A312-1,4/24/16,7:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-43.1,645,-7.12,2,,,,,,,,,0.0,2016-04-24 07:30:00,720.0,721.0,C312-1,7:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-39.3,645,-6.5,2,,,,,,,,,0.0,2016-04-24 07:40:00,-1 days +23:55:00.000000000,2016-04-24 07:25:00,-41.2,-6.8100000000000005,14315.602600001297,2297.800000000052,2339.2000000000594,2016.0,2016.0,57.60000000002583,-37.57515449560435,-6.790948298372335
51,853.0,854.0,A 20160507 A313-1,5/7/16,15:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-40.2,661,-5.6,5,,,,,,,,,0.0,2016-05-07 15:30:00,852.0,853.0,C 20160507 C313-1 1540,15:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-37.3,661,-5.39,5,,,,,,,,,0.0,2016-05-07 15:40:00,-1 days +23:55:00.000000000,2016-05-07 15:25:00,-38.75,-5.494999999999999,14327.802600001309,2310.0000000000496,2351.400000000057,2016.0,2016.0,12.200000000011642,-37.58135930735917,-6.784103896103872
706,,,,5/19/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19 13:45:00,850.0,851.0,C 20160519 C315-1 1345,13:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-41.6,661,-6.78,5,,,,,,,,,0.0,2016-05-19 13:45:00,0 days 00:00:00.000000000,2016-05-19 13:45:00,-41.6,-6.78,14329.602600001308,2311.8000000000493,2353.200000000056,2016.0,2016.0,1.7999999999992724,-37.58448827753252,-6.784100700752636
52,854.0,855.0,A 20160523 A314-1 1155,5/23/16,11:55,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-48.7,661,-7.03,5,,,,,,,,,0.0,2016-05-23 11:55:00,855.0,856.0,C 20160523 C314-1 1145,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-40.7,661,-6.1,5,,,,,,,,,0.0,2016-05-23 11:45:00,0 days 00:05:00.000000000,2016-05-23 12:00:00,-44.7,-6.5649999999999995,14341.602600001333,2323.800000000044,2365.2000000000507,2016.0,2016.0,12.000000000025466,-37.6212324640674,-6.7829692744642145
50,851.0,852.0,A 20160619 A315-1 1335,6/19/16,13:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-10.6,661,5.11,5,,,,,,,,,0.0,2016-06-19 13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-19 13:35:00,0 days 00:00:00.000000000,2016-06-19 13:35:00,-10.6,5.11,14365.602600001364,2347.800000000036,2389.200000000043,2016.0,2016.0,24.000000000030923,-37.34501235198883,-6.661395348837099
54,1447.0,1448.0,A 20161003 A316-1 1120,10/3/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-32.8,GB674,-6.78,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-03 11:20:00,1450.0,1451.0,C 20161003 C316-1 1130,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-29.2,GB674,-6.4,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-03 11:30:00,-1 days +23:55:00.000000000,2016-10-03 11:15:00,-31.0,-6.59,14390.602600001392,24.399999999999977,24.399999999999977,2017.0,2017.0,25.000000000027285,-31.0,-6.59
58,1456.0,1457.0,A 20161014 A317-1 1045,10/14/16,10:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-21.3,GB674,-4.7,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-14 10:45:00,1453.0,1454.0,C 20161014 C317-1 1055,10:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-22.0,GB674,-4.89,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-14 10:55:00,-1 days +23:55:00.000000000,2016-10-14 10:40:00,-21.65,-4.795,14509.402600001453,143.20000000000005,143.20000000000005,2017.0,2017.0,118.80000000006112,-23.275521557719827,-5.1070653685676035
59,1457.0,1458.0,A 20161016 A318-1 1105,10/16/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-25.0,GB674,-5.3,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-16 11:05:00,1442.0,1443.0,C 20161016 C318-1 1115,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-19.8,GB674,-4.51,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-16 11:15:00,-1 days +23:55:00.000000000,2016-10-16 11:00:00,-22.4,-4.904999999999999,14550.202600001474,183.9999999999997,183.9999999999997,2017.0,2017.0,40.8000000000211,-23.082015167931278,-5.0624052004334885
60,1458.0,1459.0,A 20161017 A319-1 1035,10/17/16,10:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-26.7,GB674,-6.13,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-17 10:35:00,1454.0,1455.0,C 20161017 C319-1 1045,10:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-21.2,GB674,-5.61,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-17 10:45:00,-1 days +23:55:00.000000000,2016-10-17 10:30:00,-23.95,-5.87,14602.002600001491,235.7999999999994,235.7999999999994,2017.0,2017.0,51.80000000001746,-23.272208121827855,-5.239365482233561
61,1460.0,1461.0,A 20161018 A320-1 1545,10/18/16,15:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-25.0,GB674,-5.92,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-18 15:45:00,1445.0,1446.0,C 20161018 C320-1 1555,15:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-21.9,GB674,-5.45,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-18 15:55:00,-1 days +23:55:00.000000000,2016-10-18 15:40:00,-23.45,-5.6850000000000005,14617.2026000015,250.99999999999926,250.99999999999926,2017.0,2017.0,15.200000000008004,-23.282949125596602,-5.266287758346636
707,,,,10/24/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-24 13:10:00,1459.0,1460.0,C 20161024 C321-1 1310,13:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-38.4,GB674,-7.15,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-24 13:10:00,0 days 00:00:00.000000000,2016-10-24 13:10:00,-38.4,-7.15,14650.202600001508,283.9999999999992,283.9999999999992,2017.0,2017.0,33.000000000009095,-25.03580463808851,-5.484708362614193
55,1451.0,1452.0,A 20161026 A322-1 1300,10/26/16,13:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-16.1,GB674,-3.9,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-26 13:00:00,1463.0,1464.0,C 20161016 C322-1 1310,13:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-15.5,GB674,-3.93,"Box 7, Bag 32",,,,,,,,,0.0,2016-10-26 13:10:00,-1 days +23:55:00.000000000,2016-10-26 12:55:00,-15.8,-3.915,14690.002600001531,323.79999999999853,323.79999999999853,2017.0,2017.0,39.80000000002292,-23.902681874229245,-5.292123921085067
53,1443.0,1444.0,A 20161027 A323-1 1310,10/27/16,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-37.9,GB674,-6.58,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-27 13:10:00,1464.0,1465.0,C 20161027 C323-1 1300,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-35.6,GB674,-6.65,"Box 7, Bag 32",,,,,,,,,0.0,2016-10-27 13:00:00,0 days 00:05:00.000000000,2016-10-27 13:15:00,-36.75,-6.615,14740.402600001547,374.19999999999794,374.19999999999794,2017.0,2017.0,50.40000000001601,-25.630282817502287,-5.4700133404481965
56,1452.0,1453.0,A 20161020 A323-1 1600,10/29/16,16:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-51.6,GB674,-8.26,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-29 16:00:00,1448.0,1449.0,C 20161029 C324-1 1610,16:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-50.1,GB674,-8.15,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-29 16:10:00,-1 days +23:55:00.000000000,2016-10-29 15:55:00,-50.85,-8.205,14765.402600001587,399.19999999999703,399.19999999999703,2017.0,2017.0,25.000000000040018,-27.2073036518272,-5.641035517759018
57,1455.0,1456.0,A 20161030 to 20161115 A325-1 0940,11/15/16,9:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-36.4,GB674,-6.88,"Box 7, Bag 31",,,,,,,,,0.0,2016-11-15 09:40:00,1444.0,1445.0,C 20161030 to 20161115 C325-1 0950,9:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-33.8,GB674,-6.55,"Box 6, Bag 30",,,,,,,,,0.0,2016-11-15 09:50:00,-1 days +23:55:00.000000000,2016-11-15 09:35:00,-35.099999999999994,-6.715,14977.6026000017,611.4,611.4,2017.0,2017.0,212.2000000001117,-29.9439542483668,-6.013413398692894
63,1462.0,1463.0,A 20161119 A326-1 1405,11/19/16,14:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-27.9,GB674,-5.95,"Box 7, Bag 32",,,,,,,,,0.0,2016-11-19 14:05:00,1446.0,1447.0,C 20161119 C326-1 1415,14:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-24.7,GB674,-5.72,"Box 6, Bag 30",,,,,,,,,0.0,2016-11-19 14:15:00,-1 days +23:55:00.000000000,2016-11-19 14:00:00,-26.299999999999997,-5.835,15011.602600001726,645.4000000000016,645.4000000000016,2017.0,2017.0,34.000000000027285,-29.752167182663236,-6.004023219814318
62,1461.0,1462.0,A 20161120 C327-1 1100,11/20/16,11:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-28.3,GB674,-4.87,"Box 7, Bag 31",,,,,,,,,0.0,2016-11-20 11:00:00,1449.0,1450.0,C 20161120 C327-1 1110,11:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-24.6,GB674,-5.66,"Box 6, Bag 30",,,,,,,,,0.0,2016-11-20 11:10:00,-1 days +23:55:00.000000000,2016-11-20 10:55:00,-26.450000000000003,-5.265000000000001,15038.602600001754,672.4000000000033,672.4000000000033,2017.0,2017.0,27.000000000027285,-29.619687964339395,-5.974374442793523
73,1871.0,1872.0,A20161121 to 20161206 A328-3 1420,11/21/16,14:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,Sample collected from 11/21/16 to 12/6/16,,,,HD505,-68.6,GB680,-10.79,"Box 9, Bag 69",,,,,,,,,0.0,2016-11-21 14:20:00,1885.0,1886.0,C20161121 to 20161206 C328-3 1420,14:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,Sample collected from 11/21/16 to 12/06/16,,,,HD505,-62.3,GB680,-10.17,"Box 9, Bag 70",,,,,,,,,0.0,2016-11-21 14:20:00,0 days 00:00:00.000000000,2016-11-21 14:20:00,-65.44999999999999,-10.48,15040.602600001755,674.4000000000034,674.4000000000034,2017.0,2017.0,2.000000000001819,-29.725851851852497,-5.98772444444451
